OrderID,SupplierID,SupplierName,CustomerID,CustomerName,QuantityOrdered,OrderDate,ShipDate,OrderStatus,UnitPrice,TotalCost,InventoryLevel,WarehouseLocation
ORD0829,S595,Harris Group,C148,Crystal Sanders,4,2025-02-15,2025-02-22,Pending,281,1124,81,NY Warehouse
ORD0830,S499,Navarro Ltd,C929,Barbara Greene,3,2025-01-20,2025-01-06,Shipped,395,1185,50,LA Warehouse
ORD0831,S1163,Robertson-Griffin,C116,Linda Thompson,10,2025-02-12,2025-02-20,Delivered,995,9950,94,SF Warehouse
ORD0832,S380,Evans PLC,C018,Keith Reynolds,9,2025-01-06,2025-02-20,Pending,833,7497,188,LA Warehouse
ORD0833,S287,Gray-Little,C963,Thomas Dougherty,1,2025-02-27,2025-01-04,Shipped,953,953,102,SF Warehouse
ORD0834,S395,Miller-Mitchell,C509,David Price,4,2025-01-05,2025-01-08,Delivered,188,752,160,NY Warehouse
ORD0835,S708,Bruce-Harvey,C528,Daniel Murphy,3,2025-02-17,2025-01-28,Delivered,463,1389,176,SF Warehouse
ORD0836,S820,Fields Ltd,C743,Michael Burke,7,2025-01-20,2025-01-08,Shipped,829,5803,79,NY Warehouse
ORD0837,S625,Duarte LLC,C1072,Lauren Bennett,7,2025-01-28,2025-02-24,Delivered,949,6643,56,SF Warehouse
ORD0838,S974,"Grant, Cooper and Conner",C1043,Ryan Hobbs,1,2025-01-31,2025-02-05,Shipped,487,487,155,SF Warehouse
ORD0839,S259,"Massey, Boone and Foster",C658,Noah Myers,6,2025-01-12,2025-01-26,Shipped,680,4080,105,NY Warehouse
ORD0840,S208,Mercado Group,C977,Mr. Dan Elliott,7,2025-01-26,2025-01-08,Delivered,804,5628,85,LA Warehouse
ORD0841,S1011,"Hill, Dunn and Tyler",C661,Brittany Stevens DDS,9,2025-02-06,2025-02-02,Delivered,164,1476,138,SF Warehouse
ORD0842,S1115,Johnson Inc,C100,Shannon Peterson,8,2025-01-22,2025-02-20,Shipped,980,7840,106,SF Warehouse
ORD0843,S983,Barber Ltd,C392,Leonard Adams,4,2025-01-08,2025-01-07,Pending,673,2692,177,LA Warehouse
ORD0844,S112,"Krause, Nelson and Maddox",C1172,Michelle Frye,8,2025-03-01,2025-02-26,Pending,994,7952,71,LA Warehouse
ORD0845,S388,Cook-Snow,C042,Angelica Hood,6,2025-01-11,2025-01-03,Delivered,349,2094,154,LA Warehouse
ORD0846,S722,Henry-Choi,C111,Taylor Noble,2,2025-01-28,2025-02-05,Shipped,836,1672,53,LA Warehouse
ORD0847,S776,Simmons-Velez,C225,Tyler Meyer,10,2025-02-03,2025-02-16,Shipped,922,9220,8,NY Warehouse
ORD0848,S249,Pearson-Brown,C003,Sandra Johnson,10,2025-02-04,2025-02-09,Pending,437,4370,9,SF Warehouse
ORD0849,S1126,Marks Group,C084,Leslie Hendrix,2,2025-03-02,2025-01-17,Shipped,342,684,106,NY Warehouse
ORD0850,S059,Davila Inc,C660,Brian Holmes,7,2025-02-23,2025-01-08,Pending,570,3990,97,LA Warehouse
ORD0851,S263,Williams-Neal,C255,Jacqueline Ramirez,3,2025-01-30,2025-02-24,Pending,693,2079,91,LA Warehouse
ORD0852,S768,Harrington Group,C463,Mary Henderson,5,2025-02-27,2025-02-02,Delivered,683,3415,157,LA Warehouse
ORD0853,S102,Raymond-Blake,C276,David Jenkins,2,2025-03-04,2025-02-23,Delivered,366,732,133,NY Warehouse
ORD0854,S617,Peterson LLC,C062,Kelly Peterson,2,2025-01-29,2025-03-02,Delivered,198,396,77,NY Warehouse
ORD0855,S450,Blankenship-James,C699,Samuel Johnson,2,2025-01-21,2025-01-16,Delivered,563,1126,116,LA Warehouse
ORD0856,S1066,"Baird, Williams and Burns",C804,Paul Whitehead,2,2025-03-03,2025-01-02,Delivered,218,436,151,LA Warehouse
ORD0857,S1192,"Thomas, Kramer and Munoz",C835,Bruce Brown,2,2025-02-24,2025-01-27,Delivered,470,940,165,LA Warehouse
ORD0858,S247,"Swanson, Chavez and Craig",C475,Brandon Perez,5,2025-01-27,2025-02-05,Delivered,676,3380,62,SF Warehouse
ORD0859,S293,Wright Group,C574,Jeffrey Pittman,6,2025-02-09,2025-02-09,Shipped,391,2346,117,SF Warehouse
ORD0860,S1165,Fowler Ltd,C1000,Linda Williams,1,2025-01-12,2025-01-19,Pending,32,32,120,SF Warehouse
ORD0861,S881,Crawford-Shields,C166,Brooke Kim,8,2025-01-10,2025-01-23,Delivered,585,4680,89,NY Warehouse
ORD0862,S755,Henderson Inc,C524,John Brown,8,2025-02-01,2025-02-01,Delivered,139,1112,68,NY Warehouse
ORD0863,S110,Lewis-Diaz,C783,John Spears,3,2025-02-18,2025-01-15,Shipped,675,2025,159,SF Warehouse
ORD0864,S423,"Jenkins, Williams and Meyer",C123,Timothy Bailey,3,2025-03-03,2025-02-03,Delivered,643,1929,58,LA Warehouse
ORD0865,S466,Kaufman Group,C1061,Dwayne Gross,7,2025-01-08,2025-02-16,Shipped,628,4396,85,SF Warehouse
ORD0866,S165,Pratt-Cox,C061,Kimberly Byrd,1,2025-01-01,2025-02-24,Shipped,678,678,146,SF Warehouse
ORD0867,S337,Wood LLC,C488,Sarah Contreras,9,2025-01-12,2025-01-16,Delivered,330,2970,128,NY Warehouse
ORD0868,S654,"Ross, Heath and Gardner",C757,Tim Guzman,6,2025-02-20,2025-02-08,Pending,500,3000,119,NY Warehouse
ORD0869,S907,Graham-Watts,C222,Melissa Glover,5,2025-01-10,2025-01-20,Pending,117,585,81,NY Warehouse
ORD0870,S614,Matthews Inc,C031,Jim Powell,8,2025-02-01,2025-02-21,Shipped,86,688,74,NY Warehouse
ORD0871,S1132,"Morris, Sexton and Smith",C258,Thomas Lopez,6,2025-01-12,2025-02-14,Delivered,538,3228,106,SF Warehouse
ORD0872,S1075,Phillips-Allen,C1015,John House,3,2025-02-07,2025-01-15,Delivered,899,2697,179,LA Warehouse
ORD0873,S374,Gates LLC,C1083,Michael Ellis,10,2025-01-08,2025-01-19,Shipped,439,4390,43,LA Warehouse
ORD0874,S760,Rosales-Reyes,C768,Michael Woods,8,2025-02-01,2025-02-16,Delivered,928,7424,185,SF Warehouse
ORD0875,S124,Bonilla Group,C192,Kevin Jones,8,2025-03-03,2025-03-02,Shipped,228,1824,133,LA Warehouse
ORD0876,S419,Neal-Gonzalez,C1113,Anna Mitchell,8,2025-01-02,2025-03-04,Shipped,166,1328,41,NY Warehouse
ORD0877,S816,Joseph and Sons,C134,Dustin Cochran,8,2025-01-26,2025-02-27,Shipped,529,4232,111,LA Warehouse
ORD0878,S736,Roman-Olson,C1113,Anna Mitchell,5,2025-02-21,2025-03-02,Delivered,446,2230,181,NY Warehouse
ORD0879,S133,Hamilton-Herrera,C686,Chelsey Thomas,4,2025-03-01,2025-03-04,Shipped,309,1236,178,LA Warehouse
ORD0880,S1033,"Mccoy, Lee and Pittman",C751,Melissa Lane,7,2025-01-17,2025-02-21,Shipped,453,3171,116,LA Warehouse
ORD0881,S250,"Bates, Ward and Mcdonald",C677,Patrick Parks,7,2025-01-18,2025-02-23,Shipped,942,6594,186,NY Warehouse
ORD0882,S209,"Davenport, Vaughn and Hicks",C382,Brenda Welch,4,2025-01-22,2025-01-22,Delivered,213,852,93,LA Warehouse
ORD0883,S650,West-Scott,C872,Tyler Rosales,5,2025-01-14,2025-01-11,Pending,599,2995,179,SF Warehouse
ORD0884,S949,Simmons-Howard,C876,Jessica Andrews,8,2025-01-01,2025-01-04,Pending,331,2648,72,SF Warehouse
ORD0885,S1046,"Little, Williams and Nguyen",C1196,Heather Lee,8,2025-01-02,2025-02-03,Delivered,434,3472,7,LA Warehouse
ORD0886,S298,"Hoffman, Cook and White",C1121,William Forbes,4,2025-01-18,2025-01-03,Pending,300,1200,32,SF Warehouse
ORD0887,S1107,Wilson PLC,C504,Christopher Waller,10,2025-03-05,2025-01-04,Pending,947,9470,34,NY Warehouse
ORD0888,S484,Smith-Montgomery,C413,Shelly Rhodes,1,2025-02-11,2025-02-08,Delivered,249,249,57,LA Warehouse
ORD0889,S424,"Jones, Strong and Gamble",C216,Jessica Dean,7,2025-02-13,2025-03-01,Shipped,75,525,1,SF Warehouse
ORD0890,S616,Smith LLC,C229,Michael Garcia,5,2025-03-03,2025-02-27,Delivered,438,2190,122,SF Warehouse
ORD0891,S756,Johnston and Sons,C290,William Hunt,7,2025-02-19,2025-02-02,Shipped,121,847,189,SF Warehouse
ORD0892,S178,"Arnold, Jackson and Hawkins",C910,Andrea Willis,10,2025-01-10,2025-01-30,Pending,594,5940,172,LA Warehouse
ORD0893,S327,"Hammond, Ward and Smith",C049,Richard Hays,3,2025-01-02,2025-02-14,Delivered,771,2313,75,SF Warehouse
ORD0894,S187,Cook-Freeman,C1010,Elizabeth Guzman DDS,2,2025-02-02,2025-02-11,Pending,194,388,177,SF Warehouse
ORD0895,S1126,Marks Group,C980,David Burke,4,2025-01-28,2025-02-28,Pending,70,280,73,NY Warehouse
ORD0896,S064,Joseph-Watson,C449,John Cruz,3,2025-01-09,2025-01-06,Pending,718,2154,27,SF Warehouse
ORD0897,S785,"Fitzgerald, Sloan and Stewart",C518,Larry Walker,7,2025-02-09,2025-01-18,Pending,299,2093,30,NY Warehouse
ORD0898,S718,"Reynolds, Johnson and Morrow",C551,Alexis Mclaughlin,3,2025-02-19,2025-01-04,Shipped,265,795,89,LA Warehouse
ORD0899,S1198,"Gonzalez, Scott and Collier",C232,Kevin Nunez,6,2025-01-28,2025-02-10,Pending,190,1140,134,LA Warehouse
ORD0900,S930,Miller-Salazar,C062,Kelly Peterson,6,2025-01-07,2025-01-26,Shipped,276,1656,128,SF Warehouse
ORD0901,S517,Levine Inc,C1011,Curtis Bryant,8,2025-01-13,2025-02-22,Shipped,94,752,101,SF Warehouse
ORD0902,S429,"Hampton, Gonzalez and Evans",C259,Adam Huber,9,2025-02-01,2025-03-05,Shipped,255,2295,138,LA Warehouse
ORD0903,S605,Montgomery PLC,C045,Michael Stuart,4,2025-01-30,2025-02-26,Shipped,950,3800,100,SF Warehouse
ORD0904,S828,"Rivera, Brewer and Nunez",C194,Chloe Wilson,2,2025-02-10,2025-01-31,Pending,394,788,115,SF Warehouse
ORD0905,S959,Foley-Rodriguez,C787,Kelly Jones,5,2025-02-03,2025-01-17,Pending,184,920,136,LA Warehouse
ORD0906,S861,Young Ltd,C300,Sherri Warner,6,2025-02-10,2025-01-23,Shipped,857,5142,170,LA Warehouse
ORD0907,S808,Rodgers LLC,C290,William Hunt,4,2025-01-28,2025-02-03,Pending,977,3908,173,NY Warehouse
ORD0908,S397,Rose PLC,C1125,Katrina Shannon,5,2025-01-24,2025-01-30,Pending,260,1300,58,SF Warehouse
ORD0909,S063,"Palmer, Simmons and Walls",C652,Dalton Maynard,9,2025-02-25,2025-01-29,Delivered,122,1098,47,NY Warehouse
ORD0910,S804,Shaw and Sons,C487,Stacy Jones,9,2025-02-01,2025-02-05,Shipped,987,8883,110,LA Warehouse
ORD0911,S186,Bennett PLC,C1017,Chad Reyes,9,2025-02-19,2025-02-03,Delivered,273,2457,30,LA Warehouse
ORD0912,S1003,Ruiz-Jones,C719,Sheryl Harmon,10,2025-01-08,2025-02-19,Shipped,521,5210,8,NY Warehouse
ORD0913,S500,Hansen-Lewis,C936,James Salinas,2,2025-02-15,2025-02-23,Pending,625,1250,74,SF Warehouse
ORD0914,S769,Gomez LLC,C179,Daniel Wiggins,1,2025-03-03,2025-01-16,Shipped,985,985,96,LA Warehouse
ORD0915,S810,Thompson-Campbell,C109,James Thomas,8,2025-02-04,2025-02-09,Delivered,868,6944,145,SF Warehouse
ORD0916,S088,"Lopez, Robertson and Hall",C1137,Christopher Allen,4,2025-01-19,2025-02-21,Pending,772,3088,127,NY Warehouse
ORD0917,S422,Park and Sons,C053,Joshua Hill,10,2025-01-22,2025-01-02,Shipped,975,9750,10,LA Warehouse
ORD0918,S540,Reid-Johnson,C889,Tracy Boyle,2,2025-01-26,2025-01-20,Shipped,150,300,2,NY Warehouse
ORD0919,S809,"Boyd, Walsh and Buck",C088,Paul Donovan,4,2025-02-25,2025-03-05,Delivered,489,1956,67,SF Warehouse
ORD0920,S458,King LLC,C402,Henry White,8,2025-01-10,2025-02-06,Pending,319,2552,16,SF Warehouse
ORD0921,S318,"Lee, Maxwell and Moore",C030,James Silva,3,2025-01-16,2025-02-16,Delivered,776,2328,141,NY Warehouse
ORD0922,S002,Faulkner Group,C964,Todd Brown,7,2025-03-02,2025-02-06,Pending,95,665,90,SF Warehouse
ORD0923,S1121,Soto Ltd,C374,Jessica Nelson,1,2025-02-17,2025-02-06,Pending,222,222,136,SF Warehouse
ORD0924,S390,Craig-Mcdonald,C1094,Robert Hernandez,3,2025-01-26,2025-02-14,Pending,865,2595,122,LA Warehouse
ORD0925,S351,"Price, Hendrix and Barton",C690,Annette Barrett,4,2025-03-05,2025-03-05,Delivered,795,3180,101,LA Warehouse
ORD0926,S027,"Boyd, Vazquez and Mason",C237,Heather Gomez,10,2025-01-24,2025-01-14,Shipped,321,3210,21,NY Warehouse
ORD0927,S1064,Wright Inc,C454,Jonathon Cooper,2,2025-01-21,2025-01-31,Shipped,530,1060,117,SF Warehouse
ORD0928,S692,"Davis, Ramirez and Irwin",C690,Annette Barrett,3,2025-02-19,2025-01-24,Shipped,244,732,153,NY Warehouse
ORD0929,S1087,Hess PLC,C112,Kathleen Johnson,9,2025-01-25,2025-02-02,Pending,143,1287,74,LA Warehouse
ORD0930,S852,Peters Group,C735,Caitlin Reeves,3,2025-01-29,2025-02-01,Pending,516,1548,30,NY Warehouse
ORD0931,S1122,Johnson Group,C280,Justin Wallace,7,2025-02-01,2025-01-03,Shipped,310,2170,147,SF Warehouse
ORD0932,S670,Jones PLC,C620,Loretta Schultz,1,2025-01-26,2025-01-13,Delivered,558,558,179,NY Warehouse
ORD0933,S861,Young Ltd,C217,Robert Russell,4,2025-02-03,2025-01-31,Shipped,726,2904,61,NY Warehouse
ORD0934,S741,Harris-Roy,C655,Deanna Macdonald,9,2025-02-24,2025-01-23,Delivered,644,5796,92,SF Warehouse
ORD0935,S607,"Holland, Nelson and Powell",C022,Charles Jones,1,2025-01-24,2025-02-03,Pending,661,661,101,LA Warehouse
ORD0936,S940,Hernandez-Patel,C776,James Bates,1,2025-02-26,2025-01-06,Pending,153,153,7,SF Warehouse
ORD0937,S1173,"Marshall, Smith and Li",C116,Linda Thompson,10,2025-03-03,2025-01-21,Pending,994,9940,36,LA Warehouse
ORD0938,S550,Randall-Hayes,C748,Joseph Richardson,2,2025-01-28,2025-01-02,Shipped,420,840,88,SF Warehouse
ORD0939,S689,Ramirez and Sons,C727,Mark Jenkins,10,2025-02-01,2025-01-13,Delivered,486,4860,141,NY Warehouse
ORD0940,S365,"Carlson, Murphy and Romero",C463,Mary Henderson,7,2025-02-04,2025-03-04,Pending,133,931,63,NY Warehouse
ORD0941,S365,"Carlson, Murphy and Romero",C671,Michael Goodwin,9,2025-02-12,2025-01-07,Pending,23,207,88,LA Warehouse
ORD0942,S320,Smith Ltd,C258,Thomas Lopez,9,2025-02-10,2025-02-02,Pending,114,1026,104,NY Warehouse
ORD0943,S1128,Holmes-Allison,C577,Gregory Cruz,8,2025-02-26,2025-01-10,Delivered,602,4816,34,LA Warehouse
ORD0944,S128,Robinson-Ramirez,C884,Mason Gonzalez,8,2025-01-27,2025-01-24,Delivered,174,1392,59,LA Warehouse
ORD0945,S144,Ward Group,C686,Chelsey Thomas,9,2025-01-06,2025-01-07,Pending,152,1368,18,NY Warehouse
ORD0946,S802,"Robbins, Myers and Crawford",C473,Adam Graham,6,2025-02-12,2025-01-26,Pending,221,1326,70,LA Warehouse
ORD0947,S800,Fisher PLC,C527,Daniel Frye,6,2025-02-16,2025-01-11,Shipped,108,648,62,LA Warehouse
ORD0948,S259,"Massey, Boone and Foster",C899,Lisa Hall,7,2025-02-24,2025-02-15,Pending,722,5054,151,LA Warehouse
ORD0949,S198,Rodriguez-Cole,C023,Cassie Turner,9,2025-02-23,2025-02-27,Shipped,649,5841,176,LA Warehouse
ORD0950,S105,Sanchez-Rollins,C802,Melody Brown,7,2025-03-02,2025-02-26,Shipped,635,4445,198,NY Warehouse
ORD0951,S418,Allen and Sons,C632,Andrew Johnson,1,2025-02-27,2025-02-27,Shipped,912,912,92,SF Warehouse
ORD0952,S1094,Wiley and Sons,C485,David Foster,7,2025-01-11,2025-01-15,Pending,477,3339,51,NY Warehouse
ORD0953,S014,"Garrison, Torres and Terry",C561,Shannon Shelton,3,2025-01-20,2025-02-06,Pending,202,606,43,LA Warehouse
ORD0954,S795,"Phillips, Bowen and Cohen",C1162,Kathryn Olson,5,2025-01-23,2025-02-02,Delivered,696,3480,38,SF Warehouse
ORD0955,S285,"Gutierrez, Adkins and Terrell",C1050,Steven Washington,10,2025-02-26,2025-02-18,Delivered,580,5800,172,SF Warehouse
ORD0956,S1170,Miller-Baker,C716,Dillon Pennington,9,2025-03-05,2025-02-10,Shipped,809,7281,150,SF Warehouse
ORD0957,S671,Williams Group,C654,Laurie Marquez,3,2025-03-03,2025-02-17,Pending,542,1626,142,LA Warehouse
ORD0958,S511,Rodriguez PLC,C666,Aaron Dougherty,9,2025-03-04,2025-01-28,Shipped,883,7947,33,LA Warehouse
ORD0959,S405,Mcpherson and Sons,C029,Alicia Coleman,4,2025-02-24,2025-02-22,Pending,888,3552,79,SF Warehouse
ORD0960,S073,Lewis-Watkins,C974,Daniel Branch,7,2025-02-11,2025-02-22,Shipped,515,3605,89,SF Warehouse
ORD0961,S1197,Campbell Inc,C066,Michael Brown,5,2025-01-13,2025-01-03,Shipped,162,810,18,NY Warehouse
ORD0962,S832,Davis-Stokes,C600,Xavier Bailey,5,2025-01-20,2025-01-01,Delivered,785,3925,106,LA Warehouse
ORD0963,S194,Bailey Ltd,C387,Monique Garner,1,2025-03-05,2025-03-04,Pending,812,812,165,NY Warehouse
ORD0964,S180,Bell-White,C046,Howard Campbell,7,2025-03-05,2025-02-08,Pending,447,3129,143,LA Warehouse
ORD0965,S097,Bradshaw-Lewis,C165,Kevin Perry,6,2025-01-19,2025-02-07,Shipped,77,462,41,LA Warehouse
ORD0966,S143,"Mckay, Guzman and Stephens",C634,Mark Williams,2,2025-01-03,2025-02-20,Pending,296,592,166,SF Warehouse
ORD0967,S422,Park and Sons,C205,Amy Smith,7,2025-01-18,2025-02-22,Shipped,938,6566,74,NY Warehouse
ORD0968,S1164,Montgomery LLC,C341,Lisa Boyd,6,2025-02-23,2025-02-01,Delivered,983,5898,27,NY Warehouse
ORD0969,S542,"Hall, Mosley and Avery",C293,Brent Smith,5,2025-01-08,2025-02-26,Shipped,22,110,13,NY Warehouse
ORD0970,S381,"Graham, Smith and Powell",C959,Dr. Robert Cruz,8,2025-02-11,2025-02-17,Shipped,62,496,181,NY Warehouse
ORD0971,S334,Gomez and Sons,C303,Tony Allen,4,2025-02-11,2025-03-03,Pending,22,88,89,SF Warehouse
ORD0972,S781,Stark-Campbell,C039,Megan Martinez,1,2025-02-27,2025-02-23,Pending,961,961,64,LA Warehouse
ORD0973,S708,Bruce-Harvey,C337,Jonathan Anderson,10,2025-01-18,2025-02-06,Pending,318,3180,51,NY Warehouse
ORD0974,S545,"Douglas, Brown and Barnes",C245,Ryan Taylor,7,2025-02-23,2025-02-13,Pending,126,882,102,NY Warehouse
ORD0975,S932,Herrera Inc,C653,Cheryl Eaton,6,2025-02-08,2025-01-08,Pending,467,2802,146,LA Warehouse
ORD0976,S936,Coleman and Sons,C278,Thomas Estrada,10,2025-01-27,2025-02-10,Pending,597,5970,137,LA Warehouse
ORD0977,S128,Robinson-Ramirez,C874,Thomas Mendoza,5,2025-01-27,2025-01-31,Pending,852,4260,146,NY Warehouse
ORD0978,S217,Moreno-Smith,C914,Kimberly Anderson,5,2025-02-10,2025-02-07,Pending,781,3905,126,LA Warehouse
ORD0979,S812,"Turner, Brown and Miller",C1090,Zachary Ward,3,2025-02-06,2025-02-15,Pending,545,1635,28,LA Warehouse
ORD0980,S512,Reynolds LLC,C1070,Jessica Jones,1,2025-02-07,2025-01-05,Pending,217,217,149,NY Warehouse
ORD0981,S547,Howard-White,C854,Joshua Hoover,8,2025-02-08,2025-01-27,Delivered,986,7888,47,LA Warehouse
ORD0982,S821,"Smith, Robertson and Williams",C608,Shane Austin,10,2025-03-05,2025-01-19,Pending,754,7540,16,NY Warehouse
ORD0983,S1087,Hess PLC,C547,Ralph Johnson,3,2025-01-07,2025-01-10,Pending,485,1455,121,NY Warehouse
ORD0984,S1000,"Sanchez, Davila and Marshall",C433,Amy Taylor,7,2025-01-13,2025-01-07,Pending,863,6041,154,LA Warehouse
ORD0985,S140,Greene LLC,C1003,Andrew Adams,2,2025-01-14,2025-02-28,Delivered,805,1610,49,SF Warehouse
ORD0986,S153,Swanson Ltd,C909,Robert King,2,2025-01-06,2025-01-25,Shipped,916,1832,142,SF Warehouse
ORD0987,S047,Harris PLC,C1007,Brandon Johnson,6,2025-02-04,2025-01-25,Delivered,162,972,142,LA Warehouse
ORD0988,S1088,Moore-Santana,C1118,Larry Nelson,3,2025-02-08,2025-01-29,Shipped,482,1446,170,LA Warehouse
ORD0989,S307,"Ryan, Martin and Sloan",C918,John Mckinney,4,2025-03-02,2025-01-28,Delivered,504,2016,39,NY Warehouse
ORD0990,S932,Herrera Inc,C838,Nicolas Mitchell,8,2025-01-07,2025-02-27,Pending,542,4336,91,LA Warehouse
ORD0991,S381,"Graham, Smith and Powell",C522,Adam Bates,7,2025-01-19,2025-01-28,Delivered,144,1008,82,NY Warehouse
ORD0992,S053,Whitney PLC,C049,Richard Hays,2,2025-01-27,2025-02-11,Pending,582,1164,158,NY Warehouse
ORD0993,S1110,"Evans, Maddox and Duffy",C814,Brian Hernandez,3,2025-01-17,2025-02-22,Shipped,568,1704,172,NY Warehouse
ORD0994,S051,"Patel, Frazier and Miller",C335,Stephanie Lucero,1,2025-01-20,2025-01-15,Pending,930,930,82,SF Warehouse
ORD0995,S869,Cruz-Wallace,C030,James Silva,8,2025-02-21,2025-02-15,Delivered,632,5056,31,LA Warehouse
ORD0996,S333,"Wilson, Bailey and Vasquez",C577,Gregory Cruz,8,2025-02-13,2025-01-26,Pending,947,7576,119,NY Warehouse
ORD0997,S156,"Moore, Johnson and Edwards",C718,Michelle Smith,2,2025-01-01,2025-01-19,Pending,245,490,129,LA Warehouse
ORD0998,S658,Montgomery-Mendez,C369,Brian Torres,4,2025-01-22,2025-01-23,Delivered,168,672,71,SF Warehouse
ORD0999,S1062,"Anderson, Cobb and Sanders",C451,Brandy Dudley,7,2025-01-01,2025-01-19,Pending,124,868,178,NY Warehouse
ORD1000,S592,"Blake, Woods and Garcia",C261,Julie Mckee,1,2025-01-25,2025-01-28,Delivered,880,880,108,NY Warehouse
ORD1001,S070,Wise Inc,C283,Richard Riddle,7,2025-02-10,2025-02-08,Delivered,680,4760,52,NY Warehouse
ORD1002,S694,Miller and Sons,C706,Mark Price,3,2025-02-10,2025-02-27,Pending,76,228,179,NY Warehouse
ORD1003,S1165,Fowler Ltd,C849,Patricia Hill,7,2025-02-11,2025-02-19,Shipped,134,938,171,SF Warehouse
ORD1004,S416,Hester Inc,C1188,Tracy Brown,3,2025-01-09,2025-02-01,Pending,553,1659,121,LA Warehouse
ORD1005,S791,Walker-Crawford,C322,Anne Richardson,3,2025-01-25,2025-01-15,Pending,398,1194,136,NY Warehouse
ORD1006,S804,Shaw and Sons,C1039,Kathy Vasquez,2,2025-01-13,2025-01-27,Delivered,317,634,11,SF Warehouse
ORD1007,S283,Mckinney-Anderson,C665,Tony Hawkins,8,2025-02-06,2025-02-02,Delivered,134,1072,17,LA Warehouse
ORD1008,S447,Pham-Perez,C003,Sandra Johnson,10,2025-01-29,2025-01-10,Delivered,304,3040,53,NY Warehouse
ORD1009,S327,"Hammond, Ward and Smith",C097,Justin Turner,10,2025-02-27,2025-01-01,Pending,790,7900,156,LA Warehouse
ORD1010,S962,Hughes-White,C665,Tony Hawkins,5,2025-02-06,2025-03-01,Shipped,871,4355,22,NY Warehouse
ORD1011,S600,"Myers, Washington and Smith",C310,Edgar Mcdonald,2,2025-02-21,2025-02-02,Delivered,457,914,169,LA Warehouse
ORD1012,S217,Moreno-Smith,C969,David Dunn,10,2025-02-13,2025-02-27,Delivered,428,4280,82,LA Warehouse
ORD1013,S500,Hansen-Lewis,C553,Jacob Ellis,5,2025-01-05,2025-01-22,Shipped,600,3000,89,SF Warehouse
ORD1014,S978,"Reynolds, Garcia and Sampson",C1180,Paul Jones,3,2025-01-27,2025-01-02,Shipped,553,1659,172,LA Warehouse
ORD1015,S729,Coleman Inc,C626,Austin Jennings,3,2025-02-08,2025-01-05,Delivered,221,663,134,LA Warehouse
ORD1016,S110,Lewis-Diaz,C024,Tricia Dillon,4,2025-01-30,2025-01-18,Shipped,886,3544,88,SF Warehouse
ORD1017,S774,Hall Ltd,C189,Jesus Gray,7,2025-01-13,2025-02-17,Delivered,978,6846,72,SF Warehouse
ORD1018,S700,Frederick-Watson,C455,Lisa Nelson,6,2025-01-10,2025-01-05,Pending,183,1098,46,SF Warehouse
ORD1019,S1192,"Thomas, Kramer and Munoz",C178,Michael Ramirez,7,2025-02-25,2025-02-02,Pending,123,861,100,NY Warehouse
ORD1020,S488,"Allen, Valdez and Wilson",C647,Robert Harris,9,2025-02-24,2025-03-05,Delivered,462,4158,82,NY Warehouse
ORD1021,S507,"Woodward, Robinson and Mathews",C947,Carrie Jones,9,2025-01-15,2025-01-23,Pending,827,7443,62,NY Warehouse
ORD1022,S232,Powers Inc,C1047,Brian Curtis,7,2025-01-20,2025-01-21,Shipped,27,189,140,NY Warehouse
ORD1023,S483,Webb-Lawrence,C696,Joshua Roberts,8,2025-01-26,2025-03-05,Shipped,582,4656,66,SF Warehouse
ORD1024,S965,Nelson-Henderson,C773,Robert Morris,2,2025-02-20,2025-02-27,Shipped,706,1412,181,NY Warehouse
ORD1025,S841,"Hawkins, Brown and Johnson",C649,Marvin Lee,8,2025-01-27,2025-02-15,Pending,622,4976,40,SF Warehouse
ORD1026,S532,Joyce and Sons,C1087,Michelle Carter,3,2025-02-02,2025-02-25,Delivered,326,978,94,SF Warehouse
ORD1027,S211,Stephens PLC,C361,Erin Norris,8,2025-01-26,2025-01-15,Shipped,836,6688,166,SF Warehouse
ORD1028,S567,"Larsen, Mcdaniel and Cohen",C1181,Daniel Perry,4,2025-03-01,2025-01-09,Delivered,616,2464,20,NY Warehouse
ORD1029,S505,Harmon Inc,C1015,John House,8,2025-02-06,2025-01-16,Pending,506,4048,108,NY Warehouse
ORD1030,S430,"Powell, Campos and Wells",C599,Amanda Nelson,6,2025-02-26,2025-03-04,Shipped,536,3216,68,LA Warehouse
ORD1031,S614,Matthews Inc,C464,Claudia Braun,10,2025-01-21,2025-02-04,Shipped,867,8670,170,LA Warehouse
ORD1032,S584,"Schroeder, Bennett and Hughes",C475,Brandon Perez,7,2025-01-02,2025-01-28,Shipped,726,5082,171,SF Warehouse
ORD1033,S1040,Lee-Delacruz,C403,Jeffrey Powell,4,2025-02-19,2025-03-04,Delivered,707,2828,60,NY Warehouse
ORD1034,S418,Allen and Sons,C245,Ryan Taylor,9,2025-02-28,2025-01-01,Shipped,538,4842,108,SF Warehouse
ORD1035,S838,Martin LLC,C196,Marie Christensen,3,2025-02-27,2025-01-03,Delivered,497,1491,93,NY Warehouse
ORD1036,S792,Johnson-Green,C760,Daniel Pace,3,2025-01-14,2025-02-24,Shipped,313,939,39,NY Warehouse
ORD1037,S160,Jacobs-Foster,C681,Kirk Smith,5,2025-03-05,2025-01-01,Pending,931,4655,66,LA Warehouse
